trip_id,organization_name,is_operator
252500000000000285,Länstrafiken Norrbotten,1
252500000000000286,Länstrafiken Norrbotten,1
252500000000000287,Länstrafiken Norrbotten,1
252500000000000288,Länstrafiken Norrbotten,1
252500000000000289,Länstrafiken Norrbotten,1
252500000000000290,Länstrafiken Norrbotten,1
252500000000000291,Länstrafiken Norrbotten,1
252500000000000292,Länstrafiken Norrbotten,1
252500000000000293,Länstrafiken Norrbotten,1
252500000000000294,Länstrafiken Norrbotten,1
252500000000000295,Länstrafiken Norrbotten,1
252500000000000296,Länstrafiken Norrbotten,1
252500000000000297,Länstrafiken Norrbotten,1
252500000000000298,Länstrafiken Norrbotten,1
252500000000000299,Länstrafiken Norrbotten,1
252500000000000300,Länstrafiken Norrbotten,1
252500000000000301,Länstrafiken Norrbotten,1
252500000000000302,Länstrafiken Norrbotten,1
252500000000000303,Länstrafiken Norrbotten,1
252500000000000304,Länstrafiken Norrbotten,1
252500000000000305,Länstrafiken Norrbotten,1
252500000000000306,Länstrafiken Norrbotten,1
252500000000000307,Länstrafiken Norrbotten,1
252500000000000308,Länstrafiken Norrbotten,1
252500000000000309,Länstrafiken Norrbotten,1
252500000000000310,Länstrafiken Norrbotten,1
252500000000000311,Länstrafiken Norrbotten,1
252500000000000312,Länstrafiken Norrbotten,1
252500000000000313,Länstrafiken Norrbotten,1
252500000000000314,Länstrafiken Norrbotten,1
252500000000000315,Länstrafiken Norrbotten,1
252500000000000316,Länstrafiken Norrbotten,1
252500000000000317,Länstrafiken Norrbotten,1
252500000000000318,Länstrafiken Norrbotten,1
252500000000000319,Länstrafiken Norrbotten,1
252500000000000320,Länstrafiken Norrbotten,1
252500000000000321,Länstrafiken Norrbotten,1
252500000000000322,Länstrafiken Norrbotten,1
252500000000000323,Länstrafiken Norrbotten,1
252500000000000324,Länstrafiken Norrbotten,1
252500000000000325,Länstrafiken Norrbotten,1
252500000000000326,Länstrafiken Norrbotten,1
252500000000000327,Länstrafiken Norrbotten,1
252500000000000328,Länstrafiken Norrbotten,1
252500000000000329,Länstrafiken Norrbotten,1
252500000000000330,Länstrafiken Norrbotten,1
252500000000000331,Länstrafiken Norrbotten,1
252500000000000332,Länstrafiken Norrbotten,1
252500000000000333,Länstrafiken Norrbotten,1
252500000000000334,Länstrafiken Norrbotten,1
252500000000000335,Länstrafiken Norrbotten,1
252500000000000336,Länstrafiken Norrbotten,1
252500000000000337,Länstrafiken Norrbotten,1
252500000000000338,Länstrafiken Norrbotten,1
252500000000000339,Länstrafiken Norrbotten,1
252500000000000340,Länstrafiken Norrbotten,1
252500000000000341,Länstrafiken Norrbotten,1
252500000000000342,Länstrafiken Norrbotten,1
252500000000000343,Länstrafiken Norrbotten,1
252500000000000344,Länstrafiken Norrbotten,1
252500000000000345,Länstrafiken Norrbotten,1
252500000000000346,Länstrafiken Norrbotten,1
252500000000000347,Länstrafiken Norrbotten,1
252500000000000348,Länstrafiken Norrbotten,1
252500000000000349,Länstrafiken Norrbotten,1
252500000000000350,Länstrafiken Norrbotten,1
252500000000000351,Länstrafiken Norrbotten,1
252500000000000352,Länstrafiken Norrbotten,1
252500000000000353,Länstrafiken Norrbotten,1
252500000000000354,Länstrafiken Norrbotten,1
252500000000000355,Länstrafiken Norrbotten,1
252500000000000356,Länstrafiken Norrbotten,1
252500000000000357,Länstrafiken Norrbotten,1
252500000000000358,Länstrafiken Norrbotten,1
252500000000000359,Länstrafiken Norrbotten,1
252500000000000360,Länstrafiken Norrbotten,1
252500000000000361,Länstrafiken Norrbotten,1
252500000000000362,Länstrafiken Norrbotten,1
252500000000000363,Lapponiatrafik AB 633,1
252500000000000364,Lapponiatrafik AB 633,1
252500000000000365,Lapponiatrafik AB 633,1
252500000000000366,Lapponiatrafik AB 633,1
252500000000000367,Lapponiatrafik AB 633,1
252500000000000368,Lapponiatrafik AB 633,1
252500000000000369,Lapponiatrafik AB 633,1
252500000000000370,Lapponiatrafik AB 633,1
252500000000000371,Lapponiatrafik AB 633,1
252500000000000372,Lapponiatrafik AB 633,1
252500000000000373,Lapponiatrafik AB 633,1
252500000000000374,Lapponiatrafik AB 633,1
252500000000000375,Lapponiatrafik AB 633,1
252500000000000376,Lapponiatrafik AB 633,1
252500000000000377,Lapponiatrafik AB 633,1
252500000000000378,Lapponiatrafik AB 633,1
252500000000000379,Lapponiatrafik AB 633,1
252500000000000380,Falcks Omnibus AB 613,1
252500000000000381,Lapponiatrafik AB 633,1
252500000000000382,Lapponiatrafik AB 633,1
252500000000000383,Länstrafiken Norrbotten,1
252500000000000384,Lapponiatrafik AB 633,1
252500000000000385,Länstrafiken Norrbotten,1
252500000000000386,Lapponiatrafik AB 633,1
252500000000000387,Falcks Omnibus AB 613,1
252500000000000388,Lapponiatrafik AB 633,1
252500000000000389,Lapponiatrafik AB 633,1
252500000000000390,Lapponiatrafik AB 633,1
252500000000000391,Lapponiatrafik AB 633,1
252500000000000392,Centrala Buss AB,1
252500000000000393,Centrala Buss AB,1
252500000000000394,Centrala Buss AB,1
252500000000000395,Centrala Buss AB,1
252500000000000396,Falcks Omnibus AB 613,1
252500000000000397,Falcks Omnibus AB 613,1
252500000000000398,Falcks Omnibus AB 613,1
252500000000000399,Falcks Omnibus AB 613,1
252500000000000400,Falcks Omnibus AB 613,1
252500000000000401,Falcks Omnibus AB 613,1
252500000000000402,Falcks Omnibus AB 613,1
252500000000000403,Falcks Omnibus AB 613,1
252500000000000404,Lapponiatrafik AB 633,1
252500000000000405,Lapponiatrafik AB 633,1
252500000000000406,Hörvalls Trafik AB 619,1
