stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021012002503000,Laholm Repslagargatan,56.511082,13.052599,1,,
9021012002505000,Laholm Glänninge vårdcentral,56.504204,13.051977,1,,
9021012002507000,Laholm Altona,56.503528,13.046210,1,,
9021012002518000,Laholm Kristianstadsvägen,56.507425,13.058259,1,,
9021012003400000,Halmstad Resecentrum,56.669207,12.865548,1,,
9021012006701000,Varberg bussterminal,57.109745,12.253200,1,,
9021012007002000,Brånhult,56.432997,13.570257,1,,
9021012007008000,Köphult,56.414044,13.541145,1,,
9021012007012000,Markaryd Skulptörvägen,56.449207,13.597577,1,,
9021012007013000,Markaryd station,56.458283,13.593676,1,,
9021012007014000,Markaryd Backgatan,56.453088,13.595568,1,,
9021012007016000,Köphult Skogshyddan,56.420922,13.549359,1,,
9021012007022000,Älmhult station,56.551144,14.137404,1,,
9021012007027000,Älmhult Wallingatan,56.541969,14.135726,1,,
9021012007028000,Skogshyddan,56.420079,13.626756,1,,
9021012007029000,S Århult,56.438079,13.610839,1,,
9021012007030000,Ulvaryd,56.443052,13.604049,1,,
9021012007031000,Älmhult IKEA CL Syd,56.532963,14.123964,1,,
9021012007032000,Älmhult Stålgatan,56.535792,14.132585,1,,
9021012007033000,Älmhult Ringcentralen,56.532414,14.131206,1,,
9021012007046000,Diö station,56.633353,14.214644,1,,
9021012007047000,Gemla station,56.870702,14.646156,1,,
9021012007048000,Vislanda station,56.787023,14.454757,1,,
9021012007051000,Alvesta,56.898753,14.557172,1,,
9021012007054000,Växjö,56.876530,14.806073,1,,
9021012007055000,Hovmantorp,56.785855,15.141479,1,,
9021012007056000,Lessebo,56.749923,15.259574,1,,
9021012008000000,Emmaboda,56.629710,15.535810,1,,
9021012008001000,Nybro,56.742431,15.908679,1,,
9021012008004000,Kalmar C,56.661355,16.359840,1,,
9021012010001000,Sölvesborg resecentrum,56.050386,14.584183,1,,
9021012010002000,Mörrum station,56.186897,14.744085,1,,
9021012010003000,Karlshamn resecentrum,56.176579,14.867549,1,,
9021012010004000,Bräkne Hoby station,56.231042,15.115742,1,,
9021012010005000,Ronneby resecentrum,56.206502,15.283541,1,,
9021012010006000,Bergåsa station,56.182712,15.601202,1,,
9021012010007000,Karlskrona C,56.166698,15.585174,1,,
9021012010009000,Sölvesborg Nicolaigatan,56.053899,14.583446,1,,
9021012010012000,Olofström resecentrum,56.276816,14.533188,1,,
9021012010013000,Olofström jvstn,56.278902,14.520380,1,,
9021012010015000,Vilshult,56.358217,14.481761,1,,
9021012010017000,Sölvesborg Hästtorget,56.051744,14.583514,1,,
9021012010019000,Jämshög Bygatan,56.240745,14.530562,1,,
9021012010021000,Jämshög Rosenhill,56.248816,14.529342,1,,
9021012010024000,Olofström Nebbebodagården,56.268922,14.522861,1,,
9021012010026000,Olofström Gamla torg,56.278048,14.522055,1,,
9021012010027000,Olofström Aniara,56.277807,14.525663,1,,
9021012010031000,Sölvesborg Furulundsskolan,56.055225,14.581221,1,,
9021012010034000,Jämshög Sunnanvägen,56.235043,14.529832,1,,
9021012010035000,Jämshög Ekdungen,56.232292,14.527844,1,,
9021012010036000,Jämshög Rävalyckan,56.228840,14.526701,1,,
9021012010037000,Rönhult,56.391522,14.443749,1,,
9021012010038000,Skälmershult,56.385909,14.462731,1,,
9021012010039000,Möllelycke,56.380690,14.468451,1,,
9021012010040000,Skjutbanan,56.369020,14.474039,1,,
9021012010041000,Slätten,56.364055,14.476704,1,,
9021012010042000,Flyborgstorpet,56.324487,14.502618,1,,
9021012010043000,V 121 - Odasjöslätt,56.307171,14.518089,1,,
9021012010045000,Arkelstorpsvägen,56.352618,14.485660,1,,
9021012010046000,Sölvesborg Rondellen,56.054611,14.568383,1,,
9021012013003000,Halmstad C,56.669257,12.864614,1,,
9021012013009000,Laholm station,56.502297,12.998893,1,,
9021012013010000,Mellbystrand,56.514331,12.949817,1,,
9021012013014000,Veinge Station,56.552937,13.076807,1,,
9021012013015000,Laholm Busstationen,56.511597,13.047020,1,,
9021012013019000,Laholm Brandstationen,56.504305,13.033903,1,,
9021012013020000,Laholm Ängelholmsvägen,56.500578,13.033558,1,,
9021012013021000,Laholm Nyby,56.495048,13.035358,1,,
9021012013022000,Kövlinge,56.484695,13.040076,1,,
9021012013023000,Ysbyvägen,56.479714,13.041559,1,,
9021012013024000,Vallberga Brohuset,56.469718,13.028440,1,,
9021012013025000,Vallberga,56.467736,13.024202,1,,
9021012013026000,Vrångarp,56.456531,12.999805,1,,
9021012013027000,Skottorp Smedjeån,56.450857,12.988932,1,,
9021012013028000,Skottorp Rosenlundsvägen,56.446999,12.962791,1,,
9021012013029000,Skottorp Pråmhuset,56.436219,12.956217,1,,
9021012013031000,Mellbystrand Ulanders väg,56.504615,12.950857,1,,
9021012013032000,Mellby,56.503745,12.981158,1,,
9021012013033000,Mellbystrand Grönatorgsvägen,56.508918,12.948063,1,,
9021012013034000,Mellbystrand Mellbyvägen,56.499415,12.944327,1,,
9021012013035000,Mellbystrand Brodds väg,56.495444,12.943554,1,,
9021012013036000,Mellbystrand Kolonivägen,56.490977,12.941552,1,,
9021012013037000,Mellbystrand Ejdervägen,56.485166,12.937378,1,,
9021012013038000,Falkenberg,56.919592,12.507360,1,,
9021012013040000,Åsa station,57.363121,12.135434,1,,
9021012013042000,Varberg,57.109460,12.248520,1,,
9021012013043000,Skummeslöv Vallbergavägen,56.477792,12.932805,1,,
9021012013044000,Skummeslöv Berndtssons väg,56.470322,12.927639,1,,
9021012013045000,Skummeslövsstrand,56.461534,12.921796,1,,
9021012013046000,Kungsbacka,57.491155,12.079887,1,,
9021012013047000,Skummeslöv Stjärnhem,56.456243,12.937354,1,,
9021012013048000,Skummeslöv Orionvägen,56.458427,12.934252,1,,
9021012013049000,Laholm Blåkulla,56.506061,13.026025,1,,
9021012013050000,Laholm Simsons väg,56.505565,13.022356,1,,
9021012013051000,Laholm Sologatan,56.504919,13.032006,1,,
9021012013052000,Laholm Trumgatan,56.503378,13.010982,1,,
9021012013054000,Skottorp,56.450475,12.958816,1,,
9021012013055000,Skummeslöv Elins väg,56.459607,12.928564,1,,
9021012013056000,Skummeslöv Hedhusvägen Ö,56.450595,12.934389,1,,
9021012013057000,Allarp,56.447149,12.931112,1,,
9021012013058000,Kungsbacka Hede station,57.513398,12.083528,1,,
9021012013059000,Anneberg,57.537149,12.101792,1,,
9021012013060000,Lindome,57.576753,12.079462,1,,
9021012013061000,Kållered,57.610633,12.048495,1,,
9021012013062000,Liseberg,57.698164,11.994606,1,,
9021012013245000,Mellbystrand Åvägen,56.511003,12.970819,1,,
9021012013453000,Mellbystrand Ekvägen,56.513260,12.957942,1,,
9021012013454000,Mellbystrand Birger Pers väg,56.515600,12.957327,1,,
9021012013455000,Mellbystrand Mellby Center,56.503139,12.955435,1,,
9021012013456000,Mellbystrand Kungsfågelvägen,56.499338,12.953853,1,,
9021012013526000,Laholm Grönkulla,56.504642,13.038541,1,,
9021012014000000,Svalöv station,55.911952,13.109591,1,,
9021012014001000,Svalöv Prästgårdsvägen,55.907367,13.091067,1,,
9021012014017000,Tågarp torget,55.925159,12.954432,1,,
9021012014018000,Kullerstensgården,55.901721,13.104800,1,,
9021012014020000,Svalöv Brandstationen,55.908587,13.106498,1,,
9021012014021000,Svalöv Industrigatan,55.906199,13.106216,1,,
9021012014023000,Åkersnäs,55.906767,13.070890,1,,
9021012014024000,Källs Nöbbelöv N,55.890654,13.089037,1,,
9021012014025000,Källs Nöbbelöv K:a,55.886631,13.080589,1,,
9021012014026000,Källs Nöbbelöv Granliden,55.879143,13.075168,1,,
9021012014028000,Teckomatorp Karlsgatan,55.873833,13.087384,1,,
9021012014031000,Billeberga Värmöväg,55.881619,13.001524,1,,
9021012014033000,Bialitt,55.933763,13.212229,1,,
9021012014034000,Årups By,55.885341,12.983158,1,,
9021012014036000,Svalöv Ängabäcksvägen,55.909112,13.098111,1,,
9021012014037000,Felestad Tirupsvägen,55.904949,13.049025,1,,
9021012014039000,Brinkagården,55.901650,13.032930,1,,
9021012014040000,Karatofta,55.933425,13.107875,1,,
9021012014041000,Källstorp,55.940939,13.108425,1,,
9021012014042000,Ekebo,55.949678,13.109866,1,,
9021012014043000,Skipadrättsvägen,55.959777,13.107418,1,,
9021012014044000,Axelvold lanthushållsskolan,55.968854,13.098519,1,,
9021012014045000,Axelvold byn,55.971980,13.095993,1,,
9021012014046000,Kågeröd Möllarp,55.993773,13.087654,1,,
9021012014049000,Skogsgård,55.957395,13.109442,1,,
9021012014050000,Svalöv Hans Perssons väg,55.909659,13.104584,1,,
9021012014051000,Svalöv Duvehusen,55.916330,13.103559,1,,
9021012014055000,Svalöv Bondessons väg,55.909641,13.111559,1,,
9021012014056000,Torrlösa k:a,55.911078,13.141231,1,,
9021012014057000,Torshall,55.914047,13.149714,1,,
9021012014058000,Östraby Femkorsvägen,55.915650,13.157396,1,,
9021012014059000,Märthatorp,55.930166,13.196801,1,,
9021012014060000,Sonarpsängar,55.939060,13.222296,1,,
9021012014061000,Pårup,55.944295,13.230753,1,,
9021012014062000,Danneborg,55.948846,13.236536,1,,
9021012014063000,Myren,55.955116,13.242110,1,,
9021012014064000,Ask byn,55.962959,13.251138,1,,
9021012014065000,Sofielund väg 108,55.967055,13.255417,1,,
9021012014066000,Askamölla,55.972473,13.261533,1,,
9021012014067000,Hålabäck,55.982674,13.271729,1,,
9021012014068000,Duveskog,55.987340,13.277963,1,,
9021012014069000,Röstånga Friluftsbadet,55.996648,13.282806,1,,
9021012014070000,Röstånga Odensjövägen,55.999503,13.287510,1,,
9021012014086000,Röstånga k:a,55.998829,13.297221,1,,
9021012014087000,Röstånga Furutorp,55.992834,13.304150,1,,
9021012014088000,Röstånga Vången,55.989479,13.312862,1,,
9021012014089000,Röstånga Per Gummessons,56.001711,13.290508,1,,
9021012014090000,Uggleröd,56.014490,13.275723,1,,
9021012014091000,Härsnäs,56.020547,13.273161,1,,
9021012014092000,Ibsberga,56.026161,13.267403,1,,
9021012014096000,Teckomatorp station,55.870823,13.085740,1,,
9021012014097000,Billeberga station,55.883761,12.995391,1,,
9021012014098000,Tågarp station,55.926572,12.951816,1,,
9021012014099000,Svalöv Centrum,55.912951,13.106370,1,,
9021012014106000,Gränsgård,55.896169,13.097063,1,,
9021012014108000,Kågeröd station,55.998623,13.083465,1,,
9021012014109000,Rovehus,56.037127,13.024434,1,,
9021012014110000,Bensige väg,56.035008,13.028503,1,,
9021012014111000,Tennsmedjan,56.025902,13.044304,1,,
9021012014112000,Böketofta,56.020704,13.048525,1,,
9021012014113000,Bauserödsvägen,56.017578,13.055005,1,,
9021012014114000,Kågeröd Mariehill,56.012037,13.067621,1,,
9021012014115000,Kågeröd Norra,56.003447,13.083046,1,,
9021012014116000,Kågeröd Lunnaskolan,55.999901,13.090078,1,,
9021012014117000,Källstorps gård,55.945715,13.108621,1,,
9021012014118000,Böketofta Smedjan,56.032705,13.032375,1,,
9021012014119000,Svalöv Skolgatan,55.922262,13.106891,1,,
9021012014121000,Hällstorp,55.888431,13.015375,1,,
9021012014122000,Gyegården,56.029349,13.038537,1,,
9021012014125000,Habergavägen,56.040635,13.014246,1,,
9021012014126000,Stenestad kyrka,56.053441,13.096557,1,,
9021012014300000,Röstånga busstation,56.003283,13.289605,1,,
9021012014324000,Snokabäck,55.963274,13.103010,1,,
9021012030001000,Fattershus,55.659182,13.140167,1,,
9021012030002000,Hjärup Åkerslund,55.663510,13.146263,1,,
9021012030003000,Hjärup Skånebyn,55.666842,13.154478,1,,
9021012030004000,Uppåkra Väståkravägen,55.671884,13.164933,1,,
9021012030006000,Uppåkra Bergströmshusen,55.676625,13.168986,1,,
9021012030007000,Knästorp väg 108,55.665642,13.203314,1,,
9021012030008000,Staffanstorp Industrivägen,55.655211,13.218214,1,,
9021012030010000,Kornheddinge Söder,55.630216,13.275990,1,,
9021012030013000,Hjärup Hjärupslundsskolan,55.672442,13.145466,1,,
9021012030014000,Staffanstorp Önsvala,55.631568,13.187183,1,,
9021012030015000,Görslövs kyrkoby,55.629741,13.143645,1,,
9021012030016000,Staffanstorp Staffansvallen,55.633685,13.210263,1,,
9021012030017000,Staffanstorp Trekantsgränd,55.651390,13.204101,1,,
9021012030018000,Staffanstorp Rydbergs stig,55.647778,13.206629,1,,
9021012030019000,Staffanstorp Rådhuset,55.644318,13.209575,1,,
9021012030020000,Nevisborg,55.635140,13.226845,1,,
9021012030021000,Pepparkärr S,55.627187,13.246520,1,,
9021012030023000,Nevishög k:a,55.632266,13.226875,1,,
9021012030024000,Grevie Dragonvägen,55.626569,13.220072,1,,
9021012030025000,Grevie Ö,55.624276,13.219556,1,,
9021012030026000,Grevie byn,55.623002,13.211128,1,,
9021012030027000,Grevie Vattenverksvägen,55.622547,13.203251,1,,
9021012030028000,Önsvalavägen,55.624212,13.188563,1,,
9021012030029000,Hjärup Klockaregårdsvägen,55.665432,13.138757,1,,
9021012030030000,Staffanstorp Sockerstaden,55.640798,13.219467,1,,
9021012030031000,Särslöv k:a,55.621411,13.159422,1,,
9021012030032000,Särslöv V,55.620278,13.142778,1,,
9021012030033000,Görlövs mölla,55.618965,13.131181,1,,
9021012030034000,Nordanå Tullstorpsvägen,55.619126,13.126200,1,,
9021012030035000,Nordanå Stationsvägen,55.623482,13.123219,1,,
9021012030036000,Nordanå Malmgrens väg,55.625296,13.126478,1,,
9021012030037000,Görslövs k:a,55.631199,13.136351,1,,
9021012030039000,Kabbarp Dalbyvägen,55.640626,13.123222,1,,
9021012030040000,Kabbarps smedja,55.642751,13.134135,1,,
9021012030041000,Tottarp Tyska krogen,55.641991,13.148358,1,,
9021012030042000,Tottarp Prästgårdsvägen,55.641946,13.156241,1,,
9021012030043000,Tirupsvägen,55.640625,13.167896,1,,
9021012030044000,Staffanstorp Västanvägen,55.639935,13.188530,1,,
9021012030045000,Staffanstorp Tingsvägen,55.640398,13.195918,1,,
9021012030046000,Staffanstorp Lundavägen,55.640852,13.213077,1,,
9021012030047000,Staffanstorp G Brandst,55.639230,13.215393,1,,
9021012030050000,Staffanstorp Orkestervägen,55.632087,13.198901,1,,
9021012030052000,Staffanstorp Trubadurvägen,55.633134,13.186062,1,,
9021012030054000,Staffanstorp Jeppsagård,55.641078,13.222102,1,,
9021012030057000,Kyrkheddinge Kvärlövsvägen,55.644380,13.252770,1,,
9021012030058000,Kyrkheddinge väg 11,55.645373,13.272454,1,,
9021012030059000,Flintevångsvägen,55.638579,13.277198,1,,
9021012030060000,Örupsgården,55.626657,13.303088,1,,
9021012030062000,Kornheddinge N,55.633625,13.287523,1,,
9021012030063000,Mossheddinge N,55.623831,13.273972,1,,
9021012030064000,Mossheddinge,55.616264,13.282604,1,,
9021012030065000,Örup 2,55.617744,13.308801,1,,
9021012030066000,Esarp skolan,55.624114,13.311460,1,,
9021012030067000,Esarp Ö,55.620979,13.318122,1,,
9021012030068000,Alberta mosse,55.623876,13.330292,1,,
9021012030069000,Alberta byn,55.625039,13.319818,1,,
9021012030071000,Vallbymosse,55.650988,13.288140,1,,
9021012030078000,Staffanstorp Storgatan,55.640793,13.206075,1,,
9021012030082000,Hjärup station,55.670740,13.132036,1,,
9021012030085000,Trulstorp,55.633357,13.303392,1,,
9021012030087000,Staffanstorp Knutsborg,55.641534,13.226663,1,,
9021012030090000,Trolleberg,55.701658,13.142366,1,,
9021012030091000,Särslöv,55.619677,13.159015,1,,
9021012030092000,Staffanstorp väg 108,55.645321,13.230720,1,,
9021012030099000,Staffanstorp Rondellen,55.642785,13.232745,1,,
9021012031004000,Hvilan Lindvägen,55.650980,13.118414,1,,
9021012031005000,Burlöv Kronetorp,55.641886,13.091870,1,,
9021012031007000,Arlöv Kyrkogatan,55.633274,13.079155,1,,
9021012031008000,Arlöv Elisetorpsvägen,55.633731,13.083539,1,,
9021012031009000,Arlöv Rapsvägen,55.634278,13.087949,1,,
9021012031010000,Burlöv center,55.638825,13.085934,1,,
9021012031011000,Arlöv Allégatan,55.629203,13.067844,1,,
9021012031012000,Arlöv Ringvägen,55.636839,13.081068,1,,
9021012031013000,Arlöv kyrka,55.634949,13.076100,1,,
9021012031014000,Arlöv Sockerbitstorget,55.632002,13.070460,1,,
9021012031017000,Arlöv Strandängen,55.639009,13.060742,1,,
9021012031019000,Åkarp Sockervägen,55.647496,13.104241,1,,
9021012031020000,Åkarp Alnarpsvägen,55.649398,13.111022,1,,
9021012031022000,Burlövs Egnahem,55.633079,13.097117,1,,
9021012031023000,Nordanåvägen,55.634035,13.115223,1,,
9021012031031000,Burlöv station,55.640808,13.080157,1,,
9021012031032000,Åkarp station,55.657613,13.108693,1,,
9021012031033000,Stora Bernstorp,55.612716,13.102698,1,,
9021012031040000,Sunnanå,55.615664,13.121547,1,,
9021012031070000,Bernstorp Santessons väg,55.612056,13.095599,1,,
9021012033001000,Gessie by,55.502196,12.995125,1,,
9021012033002000,Hököpinge Bruksvägen,55.495725,13.000572,1,,
9021012033003000,Hököpinge Sockervägen,55.488366,13.008819,1,,
9021012033004000,Vellinge N,55.477494,13.016741,1,,
9021012033005000,Vellinge centrum,55.471911,13.019761,1,,
9021012033006000,Vellinge Vattentornsgatan,55.473997,13.027334,1,,
9021012033007000,Vellinge Västerbrogatan,55.470255,13.013725,1,,
9021012033008000,Vellinge V,55.462624,13.000710,1,,
9021012033009000,Falsterbo N Vånggatan,55.393524,12.838001,1,,
9021012033010000,Dalaro,55.456833,12.992709,1,,
9021012033011000,Kungstorp,55.434477,12.984170,1,,
9021012033012000,Höllviken Stora Hammars skola,55.427271,12.974082,1,,
9021012033013000,Höllviken Östra Halörsvägen,55.423639,12.960485,1,,
9021012033015000,Höllviken centrum,55.418596,12.952680,1,,
9021012033017000,Höllviken Höllvikstrand,55.413625,12.943024,1,,
9021012033019000,Ljunghusen Elvabovägen,55.406707,12.927005,1,,
9021012033020000,Ljunghusen Storvägen,55.405538,12.920899,1,,
9021012033021000,Skanör Haga,55.407469,12.865432,1,,
9021012033022000,Håslöv E6,55.436443,13.041133,1,,
9021012033023000,Skanör Nyvångsvägen,55.410862,12.854802,1,,
9021012033024000,Kämpinge Skolan,55.404261,12.996432,1,,
9021012033025000,Skanör centrum,55.411503,12.844171,1,,
9021012033026000,Skanör Triangeln,55.407726,12.841090,1,,
9021012033027000,Falsterbo Pastoratsvägen,55.400809,12.836744,1,,
9021012033028000,Falsterbo Papegojvägen,55.395695,12.835628,1,,
9021012033029000,Falsterbo Strandbad,55.394088,12.851237,1,,
9021012033030000,Vellinge Modemgatan,55.460232,13.018324,1,,
9021012033031000,Vellinge Södervång,55.459971,13.021426,1,,
9021012033034000,Höllviken Gya,55.409766,12.957835,1,,
9021012033035000,Höllviken Tallvägen,55.407422,12.962931,1,,
9021012033036000,Höllviken Klockarevägen,55.406689,12.969301,1,,
9021012033041000,Kämpinge Stenbocks väg S,55.405356,12.982726,1,,
9021012033042000,Höllviken Henriksdalsvägen,55.409760,12.979647,1,,
9021012033043000,Höllviken Ängdalavägen,55.414690,12.974872,1,,
9021012033044000,Höllviken Grenvägen,55.419871,12.968466,1,,
9021012033047000,Vellinge Asklunda,55.477080,13.026199,1,,
9021012033048000,Vellinge Torsgården,55.464286,13.018370,1,,
9021012033055000,Arrie,55.517731,13.086967,1,,
9021012033056000,Kruseberg,55.505065,13.101329,1,,
9021012033057000,Bröddarp,55.499182,13.106292,1,,
9021012033059000,Västra Ingelstad k:a,55.491382,13.115246,1,,
9021012033060000,L Månstorp,55.482704,13.126407,1,,
9021012033061000,Östra Grevie Möllevången,55.476705,13.131086,1,,
9021012033062000,Östra Grevie Bolmersvägen,55.471486,13.134841,1,,
9021012033064000,Östra Grevie Folkhögskola,55.465557,13.138231,1,,
9021012033067000,Kämpinge Önnemovägen,55.405773,12.977437,1,,
9021012033068000,Tolvevägen,55.503950,13.048148,1,,
9021012033069000,Vellinge ängar,55.472313,13.010210,1,,
9021012033070000,Kvarnvik,55.451916,12.988727,1,,
9021012033071000,Östra Grevie station,55.467061,13.133416,1,,
9021012033072000,Västra Ingelstad station,55.490259,13.108327,1,,
9021012033073000,Höllviken Omtankens hus,55.425856,12.965793,1,,
9021012033074000,Månstorps ängar,55.494687,13.103782,1,,
9021012033077000,Höllviken Nyckelhålsparken,55.419085,12.950939,1,,
9021012033078000,Höllviken Henriks Hage,55.409910,12.987692,1,,
9021012033100000,Skanör Stefan Löfvings väg,55.416571,12.856035,1,,
9021012033101000,Höllviken N Mariavägen,55.404186,12.988494,1,,
9021012033102000,Axeltofta,55.404360,13.021156,1,,
9021012033105000,Arrie skolan,55.515697,13.085191,1,,
9021012033106000,Arrie Bigårdsvägen,55.511726,13.078735,1,,
9021012033107000,Hököpinge kyrkby,55.500483,13.029125,1,,
9021012045005000,Ørestad,55.628680,12.575751,1,,
9021012045006000,CPH Airport,55.629429,12.649696,1,,
9021012045007000,København H,55.672692,12.564631,1,,
9021012045008000,Tårnby,55.629723,12.601446,1,,
9021012045009000,Helsingör Färjeläge,56.033280,12.615933,1,,
9021012045011000,København Østerport,55.693314,12.592868,1,,
9021012045012000,København Nørreport,55.684016,12.572808,1,,
9021012045014000,Espergærde,55.996331,12.550814,1,,
9021012056000000,Knislinge busstation,56.193366,14.084485,1,,
9021012056002000,Breanäs Lönsbodavägen,56.287158,14.285196,1,,
9021012056003000,Gyvik,56.200076,14.231412,1,,
9021012056006000,Glimåkra busstation,56.305180,14.135638,1,,
9021012056008000,Hjärsås Kyrkan,56.206742,14.150333,1,,
9021012056010000,Broby busstation,56.253662,14.075195,1,,
9021012056011000,Immeln,56.203403,14.246536,1,,
9021012056014000,Tubbarp Hyltavägen,56.195648,14.197921,1,,
9021012056015000,Sibbhult busstation,56.267603,14.201165,1,,
9021012056016000,Vanås slott,56.187643,14.048675,1,,
9021012056017000,Värestorp,56.192409,14.213489,1,,
9021012056021000,Dammhuset,56.136107,14.100382,1,,
9021012056022000,Bössebacken,56.142735,14.103596,1,,
9021012056023000,Hanaskog Hantverksgatan,56.153818,14.098905,1,,
9021012056025000,Beateberg,56.176909,14.094128,1,,
9021012056026000,Knislinge Stationsvägen,56.196049,14.080418,1,,
9021012056027000,Knislinge Sunnanvindstorget,56.194649,14.094723,1,,
9021012056028000,Knislinge Ängsvägen,56.196677,14.099756,1,,
9021012056029000,Nöbbelöv Kraftstationen,56.235907,14.073529,1,,
9021012056031000,Broby Helge å,56.255315,14.084206,1,,
9021012056038000,Ljungliden,56.289885,14.113323,1,,
9021012056040000,N Västraby,56.267061,14.095687,1,,
9021012056041000,Friggatofta,56.270099,14.097102,1,,
9021012056043000,Hörneboda,56.234645,14.012734,1,,
9021012056049000,Lunnom,56.256254,14.118503,1,,
9021012056053000,Feleberga,56.263179,14.152383,1,,
9021012056057000,Broby Lagervägen,56.254084,14.099139,1,,
9021012056060000,Friggatofta Gård,56.276039,14.100582,1,,
9021012056061000,Glimåkra Röenavägen,56.301355,14.131088,1,,
9021012056062000,Eskilstorp,56.336405,14.078808,1,,
9021012056068000,Boalt,56.381642,14.157452,1,,
9021012056073000,Sibbhult Färeköpsvägen,56.267927,14.188852,1,,
9021012056077000,Hanaskog Busstation,56.158637,14.094007,1,,
9021012056087000,Hjärsås Axeltorp,56.205494,14.164520,1,,
9021012056105000,Broby Gränsgatan,56.250836,14.070950,1,,
9021012057002000,Eket Kyrkvägen,56.246046,13.190641,1,,
9021012057004000,Örkelljunga Hjälmsjö,56.272181,13.290681,1,,
9021012057006000,Ljungaskog Grytåsavägen,56.270378,13.227554,1,,
9021012057010000,Kilhult,56.377566,13.482159,1,,
9021012057011000,Skånes Fagerhult Boaltsvägen,56.363470,13.466363,1,,
9021012057013000,Skånes Fagerhult kyrka,56.368480,13.470006,1,,
9021012057014000,Skånes Värsjö,56.335489,13.435828,1,,
9021012057015000,Hjälmsjö Ö Ringarpsvägen,56.269602,13.303509,1,,
9021012057017000,Västra Spång,56.288549,13.321315,1,,
9021012057018000,Vanåsfors,56.319579,13.413858,1,,
9021012057019000,Yxenhult,56.400084,13.523993,1,,
9021012057020000,Åsljunga Landshövdingevägen,56.307917,13.365973,1,,
9021012057021000,Åsljunga Motellet,56.307774,13.386120,1,,
9021012057022000,Åsljunga Näckrosvägen,56.308221,13.376847,1,,
9021012057024000,Örkelljunga busstation,56.283185,13.281349,1,,
9021012057025000,Örkelljunga Göingegatan,56.285647,13.294642,1,,
9021012057030000,Ö Ringarp Fridhem,56.264518,13.327669,1,,
9021012057034000,Örkelljunga Lyckstavägen,56.276921,13.283006,1,,
9021012057035000,Örkelljunga Kyrkskolan,56.280785,13.277324,1,,
9021012057036000,Örkelljunga Furulund,56.285842,13.273307,1,,
9021012057038000,Klippebygget,56.295481,13.250987,1,,
9021012057039000,Harbäckshult,56.301400,13.231410,1,,
9021012057041000,Ekerödsvägen,56.301782,13.192197,1,,
9021012057047000,Eket E4,56.245266,13.195825,1,,
9021012057053000,Örkelljunga Onsjögatan,56.287047,13.299848,1,,
9021012060002000,Billesholm Hästhovsgatan,56.062523,12.976800,1,,
9021012060003000,Billesholm Snödroppsgatan,56.065072,12.976677,1,,
9021012060007000,Billesholm Nybrodal,56.070853,12.964334,1,,
9021012060008000,Billesholm Ljungsgårdsvägen,56.071545,12.960042,1,,
9021012060009000,Lunnahus,56.073183,12.953157,1,,
9021012060010000,Bjuv Foodhills,56.075695,12.942513,1,,
9021012060012000,Bjuv Selleberga,56.079024,12.930745,1,,
9021012060013000,Bjuv Varagården,56.081398,12.925442,1,,
9021012060014000,Bjuv Gruvgatan,56.083247,12.919969,1,,
9021012060015000,Ekeby Skola,55.996997,12.973848,1,,
9021012060016000,Bjuv Norra vägen,56.089679,12.910294,1,,
9021012060019000,Ekeby Solhemmet,56.001492,12.966143,1,,
9021012060023000,Brogårda,56.096494,12.890251,1,,
9021012060024000,V Broby Ekebro,56.103986,12.894748,1,,
9021012060025000,Bjuv Orkestergatan,56.092071,12.905774,1,,
9021012060026000,Bjuv Höstgatan,56.090128,12.917557,1,,
9021012060030000,Billesholm Möllebäcksgatan,56.057964,12.974693,1,,
9021012060031000,Bjuv Köpcentrum,56.087000,12.914449,1,,
9021012060032000,Billesholm Eken,56.056802,12.976159,1,,
9021012060037000,Billesholm Västergatan,56.057737,12.970277,1,,
9021012060040000,Billesholm Isover,56.053166,12.969618,1,,
9021012060042000,Billesholm Kyrkbacken,56.051792,12.976719,1,,
9021012060043000,Billesholm Smedjan,56.051602,12.973490,1,,
9021012060044000,Ekeby Skrombergaverken,55.999753,12.980782,1,,
9021012060045000,Ekeby Gruvgatan,56.001301,12.984822,1,,
9021012060047000,Truedstorp Haberga,56.003893,12.996821,1,,
9021012060048000,Truedstorp Olofsgatan,55.997722,12.997669,1,,
9021012060050000,Truedstorp Kågerödsvägen,55.991255,12.998604,1,,
9021012060053000,Truedstorp Mossagatan,55.987677,12.993798,1,,
9021012060054000,Truedstorp Gultarpsvägen,55.987337,12.982842,1,,
9021012060055000,Truedstorp Allégatan,55.990773,12.977510,1,,
9021012060056000,Ekeby Flamman,55.992159,12.972904,1,,
9021012060061000,Ekeby Rundelsgatan,56.000772,12.972353,1,,
9021012060064000,Ekeby Missionsgatan,56.002937,12.967272,1,,
9021012060067000,Ekeby Aspgatan,56.000170,12.959489,1,,
9021012060068000,Ekeby Stengatan,55.997692,12.958036,1,,
9021012060069000,Ekeby Lantz väg,55.995525,12.956769,1,,
9021012060071000,Valleberga yttre,55.989264,12.949904,1,,
9021012060073000,Ekeby Södergatan,56.003586,12.966935,1,,
9021012060074000,Ekeby Verkstadsgatan,56.005070,12.963138,1,,
9021012060075000,Ekeby Storgatan,56.008508,12.959838,1,,
9021012060076000,Ekeby kyrka,56.011771,12.950199,1,,
