WarehouseCode,ZipCode,Carrier,CustomerOrderNumber,ShippedDate,Pieces,Weight
"Hultagatan 47, Borås",26145,Budbee,45125833046,2022/09/08 20:59,1,824
"Hultagatan 47, Borås",26145,Budbee,45152245296,2022/09/08 20:59,1,370
"Hultagatan 47, Borås",26145,Budbee,45178327346,2022/09/08 20:59,2,188
"Hultagatan 47, Borås",26145,Budbee,45178961976,2022/09/08 20:59,2,1466
"Hultagatan 47, Borås",26145,Budbee,45181540156,2022/09/08 20:59,6,3411
"Hultagatan 47, Borås",26145,Budbee,45211363936,2022/09/09 19:03,5,2770
"Hultagatan 47, Borås",26145,Budbee,45219368166,2022/09/11 08:36,2,1098
"Hultagatan 47, Borås",26145,Budbee,45295763416,2022/09/11 08:36,2,536
"Hultagatan 47, Borås",26145,Postnord_SE,45216551186,2022/09/09 19:05,10,71690
"Hultagatan 47, Borås",26145,SE Instabox,45029725426,2022/09/05 13:58,2,1094
"Hultagatan 47, Borås",26145,SE Instabox,45044626066,2022/09/05 13:58,1,3426
"Hultagatan 47, Borås",26145,SE Instabox,45044626066,2022/09/06 20:27,1,2473
"Hultagatan 47, Borås",26145,SE Instabox,45045600536,2022/09/06 20:27,5,12375
"Hultagatan 47, Borås",26145,SE Instabox,45051413206,2022/09/06 20:27,5,9205
"Hultagatan 47, Borås",26145,SE Instabox,45051426086,2022/09/05 13:58,3,3693
"Hultagatan 47, Borås",26145,SE Instabox,45058872616,2022/09/07 08:12,2,998
"Hultagatan 47, Borås",26145,SE Instabox,45107714076,2022/09/07 08:12,1,457
"Hultagatan 47, Borås",26145,SE Instabox,45155824186,2022/09/08 00:59,5,17100
"Hultagatan 47, Borås",26145,SE Instabox,45168684886,2022/09/08 22:28,1,289
"Hultagatan 47, Borås",26145,SE Instabox,45245392976,2022/09/11 12:42,4,9964
"Hultagatan 47, Borås",26145,SE Instabox,45251135136,2022/09/09 20:17,1,255
"Hultagatan 47, Borås",26147,Postnord_SE,45030763916,2022/09/05 18:15,3,15828
"Hultagatan 47, Borås",26147,Postnord_SE,45041932076,2022/09/05 18:15,1,3791
"Hultagatan 47, Borås",26147,Postnord_SE,45182396426,2022/09/09 07:58,3,5012
"Hultagatan 47, Borås",26147,Postnord_SE,45249458236,2022/09/10 16:15,13,34229
"Hultagatan 47, Borås",26147,SE Instabox,45024366516,2022/09/05 13:58,5,13970
"Hultagatan 47, Borås",26147,SE Instabox,45027938676,2022/09/05 13:58,2,2016
"Hultagatan 47, Borås",26147,SE Instabox,45030763916,2022/09/05 13:58,1,408
"Hultagatan 47, Borås",26147,SE Instabox,45034522266,2022/09/05 13:58,8,19320
"Hultagatan 47, Borås",26147,SE Instabox,45037079726,2022/09/05 13:58,5,4415
"Hultagatan 47, Borås",26147,SE Instabox,45037079726,2022/09/06 20:27,1,1523
"Hultagatan 47, Borås",26147,SE Instabox,45038244116,2022/09/05 13:58,3,2865
"Hultagatan 47, Borås",26147,SE Instabox,45038664596,2022/09/05 13:58,3,1076
"Hultagatan 47, Borås",26147,SE Instabox,45038836556,2022/09/06 20:27,9,22824
"Hultagatan 47, Borås",26147,SE Instabox,45039488186,2022/09/05 13:58,3,2034
"Hultagatan 47, Borås",26147,SE Instabox,45040687016,2022/09/05 13:58,1,311
"Hultagatan 47, Borås",26147,SE Instabox,45041972726,2022/09/06 20:27,4,5228
"Hultagatan 47, Borås",26147,SE Instabox,45044007406,2022/09/06 20:27,1,926
"Hultagatan 47, Borås",26147,SE Instabox,45045403666,2022/09/06 20:27,2,2074
"Hultagatan 47, Borås",26147,SE Instabox,45046473006,2022/09/06 20:27,4,5768
"Hultagatan 47, Borås",26147,SE Instabox,45049524126,2022/09/06 20:27,3,2448
"Hultagatan 47, Borås",26147,SE Instabox,45053153196,2022/09/06 20:27,2,2806
"Hultagatan 47, Borås",26147,SE Instabox,45053693076,2022/09/06 20:27,6,5130
"Hultagatan 47, Borås",26147,SE Instabox,45053827266,2022/09/06 20:27,15,34896
"Hultagatan 47, Borås",26147,SE Instabox,45054988526,2022/09/06 20:27,7,15869
"Hultagatan 47, Borås",26147,SE Instabox,45056139386,2022/09/06 20:27,3,2388
"Hultagatan 47, Borås",26147,SE Instabox,45067344766,2022/09/06 20:27,2,494
"Hultagatan 47, Borås",26147,SE Instabox,45070735436,2022/09/07 08:12,1,384
"Hultagatan 47, Borås",26147,SE Instabox,45078548836,2022/09/06 20:27,1,196
"Hultagatan 47, Borås",26147,SE Instabox,45088305226,2022/09/08 00:59,2,1752
"Hultagatan 47, Borås",26147,SE Instabox,45103463396,2022/09/07 08:12,3,3204
"Hultagatan 47, Borås",26147,SE Instabox,45106141546,2022/09/08 00:59,4,3876
"Hultagatan 47, Borås",26147,SE Instabox,45119688906,2022/09/08 00:59,3,1296
"Hultagatan 47, Borås",26147,SE Instabox,45125078006,2022/09/08 00:59,2,3312
"Hultagatan 47, Borås",26147,SE Instabox,45128168526,2022/09/08 00:59,2,3886
"Hultagatan 47, Borås",26147,SE Instabox,45144663486,2022/09/08 22:28,2,2194
"Hultagatan 47, Borås",26147,SE Instabox,45148307716,2022/09/08 00:59,1,135
"Hultagatan 47, Borås",26147,SE Instabox,45157391506,2022/09/08 00:59,1,524
"Hultagatan 47, Borås",26147,SE Instabox,45157402496,2022/09/08 00:59,2,2652
"Hultagatan 47, Borås",26147,SE Instabox,45161548566,2022/09/08 00:59,3,2289
"Hultagatan 47, Borås",26147,SE Instabox,45164670516,2022/09/08 00:59,7,14280
"Hultagatan 47, Borås",26147,SE Instabox,45166855966,2022/09/08 00:59,4,3356
"Hultagatan 47, Borås",26147,SE Instabox,45169926626,2022/09/08 22:28,3,1119
"Hultagatan 47, Borås",26147,SE Instabox,45171030516,2022/09/08 22:28,1,758
"Hultagatan 47, Borås",26147,SE Instabox,45173284956,2022/09/08 22:28,2,496
"Hultagatan 47, Borås",26147,SE Instabox,45176278406,2022/09/08 22:28,4,4132
"Hultagatan 47, Borås",26147,SE Instabox,45181442016,2022/09/08 22:28,1,717
"Hultagatan 47, Borås",26147,SE Instabox,45183800466,2022/09/08 22:28,2,2824
"Hultagatan 47, Borås",26147,SE Instabox,45209238056,2022/09/10 14:10,4,6020
"Hultagatan 47, Borås",26147,SE Instabox,45209412386,2022/09/10 14:10,1,135
"Hultagatan 47, Borås",26147,SE Instabox,45213659206,2022/09/09 20:17,5,11570
"Hultagatan 47, Borås",26147,SE Instabox,45215972726,2022/09/09 20:17,2,524
"Hultagatan 47, Borås",26147,SE Instabox,45219240486,2022/09/09 20:17,2,1570
"Hultagatan 47, Borås",26147,SE Instabox,45220340186,2022/09/09 20:17,2,1342
"Hultagatan 47, Borås",26147,SE Instabox,45229269276,2022/09/11 12:42,6,19794
"Hultagatan 47, Borås",26147,SE Instabox,45241622016,2022/09/11 12:42,1,888
"Hultagatan 47, Borås",26147,SE Instabox,45250974176,2022/09/09 20:17,3,3258
"Hultagatan 47, Borås",26147,SE Instabox,45267325676,2022/09/09 20:17,5,9155
"Hultagatan 47, Borås",26147,SE Instabox,45275544696,2022/09/11 12:42,2,1990
"Hultagatan 47, Borås",26147,SE Instabox,45288956356,2022/09/11 12:42,10,10866
"Hultagatan 47, Borås",26147,SE Instabox,45301219256,2022/09/11 12:42,1,926
"Hultagatan 47, Borås",26147,SE Instabox,45303377076,2022/09/11 12:42,11,33660
"Hultagatan 47, Borås",26151,Budbee,45079968616,2022/09/06 20:01,1,258
"Hultagatan 47, Borås",26151,Budbee,45245050216,2022/09/11 08:36,6,14586
"Hultagatan 47, Borås",26151,Postnord_SE,45025314356,2022/09/05 15:17,2,598
"Hultagatan 47, Borås",26151,Postnord_SE,45029975926,2022/09/05 18:15,5,5230
"Hultagatan 47, Borås",26151,Postnord_SE,45057694016,2022/09/05 15:44,9,12870
"Hultagatan 47, Borås",26151,Postnord_SE,45111495456,2022/09/06 15:19,1,498
"Hultagatan 47, Borås",26151,Postnord_SE,45158833066,2022/09/07 15:14,2,1630
"Hultagatan 47, Borås",26151,Postnord_SE,45160541606,2022/09/07 19:17,12,82680
"Hultagatan 47, Borås",26151,Postnord_SE,45169435196,2022/09/08 15:08,1,2063
"Hultagatan 47, Borås",26151,Postnord_SE,45170319336,2022/09/08 07:44,3,2616
"Hultagatan 47, Borås",26151,SE Instabox,45039558026,2022/09/05 13:58,2,3854
"Hultagatan 47, Borås",26151,SE Instabox,45041743896,2022/09/06 20:27,1,936
"Hultagatan 47, Borås",26151,SE Instabox,45049369896,2022/09/06 20:27,2,1276
"Hultagatan 47, Borås",26151,SE Instabox,45053665556,2022/09/06 20:27,6,12918
"Hultagatan 47, Borås",26151,SE Instabox,45057538526,2022/09/05 13:58,2,2572
"Hultagatan 47, Borås",26151,SE Instabox,45057538526,2022/09/06 20:27,1,1122
"Hultagatan 47, Borås",26151,SE Instabox,45144043286,2022/09/08 00:59,1,2569
"Hultagatan 47, Borås",26151,SE Instabox,45170501076,2022/09/08 22:28,2,1446
"Hultagatan 47, Borås",26151,SE Instabox,45187422086,2022/09/08 22:28,2,1326
"Hultagatan 47, Borås",26151,SE Instabox,45237774666,2022/09/11 12:42,2,2676
"Hultagatan 47, Borås",26162,Postnord_SE,45025944596,2022/09/05 15:17,1,113
"Hultagatan 47, Borås",26162,Postnord_SE,45030725776,2022/09/05 18:15,5,2535
"Hultagatan 47, Borås",26162,Postnord_SE,45031719726,2022/09/05 15:17,1,167
"Hultagatan 47, Borås",26162,Postnord_SE,45052367596,2022/09/05 15:44,6,6200
"Hultagatan 47, Borås",26162,Postnord_SE,45094817676,2022/09/07 07:46,8,20432
"Hultagatan 47, Borås",26162,Postnord_SE,45095802956,2022/09/06 15:19,2,1020
"Hultagatan 47, Borås",26162,Postnord_SE,45111519666,2022/09/06 15:19,2,646
"Hultagatan 47, Borås",26162,Postnord_SE,45118898506,2022/09/07 15:14,1,118
"Hultagatan 47, Borås",26162,Postnord_SE,45157686256,2022/09/07 10:28,4,902
"Hultagatan 47, Borås",26162,Postnord_SE,45159544116,2022/09/07 10:28,4,4452
"Hultagatan 47, Borås",26162,Postnord_SE,45162616666,2022/09/07 19:17,5,10960
"Hultagatan 47, Borås",26162,Postnord_SE,45162616666,2022/09/08 15:08,1,1645
"Hultagatan 47, Borås",26162,Postnord_SE,45163340576,2022/09/07 15:14,1,558
"Hultagatan 47, Borås",26162,Postnord_SE,45167754596,2022/09/08 18:10,1,2996
"Hultagatan 47, Borås",26162,Postnord_SE,45200331106,2022/09/06 20:14,3,5115
"Hultagatan 47, Borås",26162,Postnord_SE,45213109786,2022/09/09 19:05,1,943
"Hultagatan 47, Borås",26162,Postnord_SE,45271313896,2022/09/09 18:04,1,482
"Hultagatan 47, Borås",26162,SE Instabox,45031253026,2022/09/05 13:58,3,1776
"Hultagatan 47, Borås",26162,SE Instabox,45048700476,2022/09/06 20:27,4,2031
"Hultagatan 47, Borås",26162,SE Instabox,45111858376,2022/09/08 00:59,1,378
"Hultagatan 47, Borås",26162,SE Instabox,45215709176,2022/09/09 20:17,2,252
"Hultagatan 47, Borås",26162,SE Instabox,45219676106,2022/09/09 20:17,2,1380
"Hultagatan 47, Borås",26162,SE Instabox,45223723126,2022/09/11 12:42,6,6120
"Hultagatan 47, Borås",26162,SE Instabox,45239998076,2022/09/11 12:42,1,203
"Hultagatan 47, Borås",26173,Postnord_SE,10051399197,2022/09/10 16:15,6,8646
"Hultagatan 47, Borås",26173,Postnord_SE,45031192566,2022/09/05 18:15,5,7925
"Hultagatan 47, Borås",26173,Postnord_SE,45036226766,2022/09/05 18:15,1,448
"Hultagatan 47, Borås",26173,Postnord_SE,45037134616,2022/09/05 15:44,3,1941
"Hultagatan 47, Borås",26173,Postnord_SE,45038667586,2022/09/05 11:40,3,1455
"Hultagatan 47, Borås",26173,Postnord_SE,45044090236,2022/09/05 11:40,7,17360
"Hultagatan 47, Borås",26173,Postnord_SE,45054264376,2022/09/05 11:40,6,12762
"Hultagatan 47, Borås",26173,Postnord_SE,45082096166,2022/09/06 18:19,2,3098
"Hultagatan 47, Borås",26173,Postnord_SE,45104199316,2022/09/07 15:14,1,256
"Hultagatan 47, Borås",26173,Postnord_SE,45116951296,2022/09/06 18:21,1,230
"Hultagatan 47, Borås",26173,Postnord_SE,45117548786,2022/09/06 18:21,1,105
"Hultagatan 47, Borås",26173,Postnord_SE,45120627056,2022/09/06 18:21,1,395
"Hultagatan 47, Borås",26173,Postnord_SE,45132480066,2022/09/07 10:28,2,2836
"Hultagatan 47, Borås",26173,Postnord_SE,45147712036,2022/09/07 14:20,6,12876
"Hultagatan 47, Borås",26173,Postnord_SE,45180886826,2022/09/08 10:11,4,3016
"Hultagatan 47, Borås",26173,Postnord_SE,45194681006,2022/09/08 10:11,8,21800
"Hultagatan 47, Borås",26173,Postnord_SE,45197998646,2022/09/09 11:25,2,3416
"Hultagatan 47, Borås",26173,Postnord_SE,45199932806,2022/09/09 11:25,2,832
"Hultagatan 47, Borås",26173,Postnord_SE,45246080926,2022/09/09 15:07,2,996
"Hultagatan 47, Borås",26173,Postnord_SE,45261162806,2022/09/09 15:07,1,159
"Hultagatan 47, Borås",26173,Postnord_SE,45265018196,2022/09/09 18:17,2,2196
"Hultagatan 47, Borås",26173,Postnord_SE,45275280066,2022/09/10 12:12,3,982
"Hultagatan 47, Borås",26173,Postnord_SE,45280989576,2022/09/11 10:20,1,1025
"Hultagatan 47, Borås",26173,SE Instabox,45019634246,2022/09/05 13:58,7,12313
"Hultagatan 47, Borås",26173,SE Instabox,45026813446,2022/09/06 21:40,1,238
"Hultagatan 47, Borås",26173,SE Instabox,45031110736,2022/09/05 13:58,15,34155
"Hultagatan 47, Borås",26173,SE Instabox,45032155186,2022/09/05 13:58,7,10465
"Hultagatan 47, Borås",26173,SE Instabox,45032155186,2022/09/06 20:27,1,1031
"Hultagatan 47, Borås",26173,SE Instabox,45047210996,2022/09/06 20:27,3,4719
"Hultagatan 47, Borås",26173,SE Instabox,45048847426,2022/09/06 20:27,1,161
"Hultagatan 47, Borås",26173,SE Instabox,45050197926,2022/09/06 20:27,3,3756
"Hultagatan 47, Borås",26173,SE Instabox,45053531226,2022/09/06 20:27,4,5256
"Hultagatan 47, Borås",26173,SE Instabox,45054814076,2022/09/07 08:12,34,191964
"Hultagatan 47, Borås",26173,SE Instabox,45121256216,2022/09/08 22:28,4,4928
"Hultagatan 47, Borås",26173,SE Instabox,45209421836,2022/09/09 20:17,2,674
"Hultagatan 47, Borås",26173,SE Instabox,45212352346,2022/09/09 20:17,2,1766
"Hultagatan 47, Borås",26173,SE Instabox,45215494526,2022/09/09 20:17,3,2115
"Hultagatan 47, Borås",26173,SE Instabox,45288688366,2022/09/10 14:10,2,1266
"Hultagatan 47, Borås",26173,SE Instabox,45297227326,2022/09/11 12:42,2,876
"Hultagatan 47, Borås",26175,Budbee,45034241046,2022/09/05 19:27,2,1198
"Hultagatan 47, Borås",26175,Budbee,45044137396,2022/09/05 19:27,3,1206
"Hultagatan 47, Borås",26175,Budbee,45052782836,2022/09/06 20:01,5,5220
"Hultagatan 47, Borås",26175,Budbee,45057287656,2022/09/06 20:01,8,13256
"Hultagatan 47, Borås",26175,Budbee,45158319136,2022/09/08 20:59,1,246
"Hultagatan 47, Borås",26175,Budbee,45184544156,2022/09/08 20:59,3,1458
"Hultagatan 47, Borås",26175,Budbee,45274655436,2022/09/11 08:36,2,990
"Hultagatan 47, Borås",26175,Postnord_SE,45039896196,2022/09/05 18:15,4,5508
"Hultagatan 47, Borås",26175,Postnord_SE,45046652666,2022/09/05 11:40,12,30828
"Hultagatan 47, Borås",26175,Postnord_SE,45053050336,2022/09/06 07:14,2,832
"Hultagatan 47, Borås",26175,Postnord_SE,45090540336,2022/09/07 07:46,8,14752
"Hultagatan 47, Borås",26175,Postnord_SE,45095489796,2022/09/06 14:22,13,53235
"Hultagatan 47, Borås",26175,Postnord_SE,45120654216,2022/09/07 07:46,5,5605
"Hultagatan 47, Borås",26175,Postnord_SE,45174662186,2022/09/08 10:11,19,107262
"Hultagatan 47, Borås",26175,Postnord_SE,45180148816,2022/09/08 15:09,1,38
"Hultagatan 47, Borås",26175,Postnord_SE,45183296756,2022/09/08 18:07,1,137
"Hultagatan 47, Borås",26175,Postnord_SE,45251044216,2022/09/09 18:17,2,508
"Hultagatan 47, Borås",26175,Postnord_SE,45259638866,2022/09/10 16:15,6,2371
"Hultagatan 47, Borås",26175,Postnord_SE,45273698586,2022/09/10 12:12,1,1846
"Hultagatan 47, Borås",26231,Budbee,45240403156,2022/09/11 08:36,1,467
"Hultagatan 47, Borås",26232,Budbee,45037797206,2022/09/05 19:27,4,4648
"Hultagatan 47, Borås",26232,Budbee,45040914996,2022/09/06 20:01,2,2441
"Hultagatan 47, Borås",26232,Budbee,45040914996,2022/09/06 21:40,18,93528
"Hultagatan 47, Borås",26232,Budbee,45053707076,2022/09/06 20:01,4,8876
"Hultagatan 47, Borås",26232,Budbee,45057336406,2022/09/05 19:27,1,2255
"Hultagatan 47, Borås",26232,Budbee,45057336406,2022/09/06 20:01,13,34164
"Hultagatan 47, Borås",26232,Budbee,45077122646,2022/09/07 18:12,4,3204
"Hultagatan 47, Borås",26232,Budbee,45113619696,2022/09/06 20:01,1,816
"Hultagatan 47, Borås",26232,Budbee,45148774656,2022/09/08 20:59,4,6151
"Hultagatan 47, Borås",26232,Budbee,45152241926,2022/09/07 18:12,1,758
"Hultagatan 47, Borås",26232,Budbee,45152241926,2022/09/08 20:59,4,7401
"Hultagatan 47, Borås",26232,Budbee,45176756956,2022/09/08 20:59,4,764
"Hultagatan 47, Borås",26232,Budbee,45194894786,2022/09/08 20:59,2,1842
"Hultagatan 47, Borås",26232,Budbee,45200461966,2022/09/11 08:36,3,1767
"Hultagatan 47, Borås",26232,Budbee,45204988416,2022/09/09 19:03,2,1342
"Hultagatan 47, Borås",26232,Budbee,45213837276,2022/09/11 08:36,1,772
"Hultagatan 47, Borås",26232,Postnord_SE,45027529596,2022/09/06 07:14,3,19185
"Hultagatan 47, Borås",26232,Postnord_SE,45027636086,2022/09/05 15:17,1,510
"Hultagatan 47, Borås",26232,Postnord_SE,45053046536,2022/09/05 11:40,6,3102
"Hultagatan 47, Borås",26232,Postnord_SE,45054887456,2022/09/05 15:17,1,168
"Hultagatan 47, Borås",26232,Postnord_SE,45057556536,2022/09/05 07:07,2,1930
"Hultagatan 47, Borås",26232,Postnord_SE,45067952356,2022/09/06 15:19,2,294
"Hultagatan 47, Borås",26232,Postnord_SE,45069953856,2022/09/06 18:19,1,1056
"Hultagatan 47, Borås",26232,Postnord_SE,45086825736,2022/09/06 18:19,3,1569
"Hultagatan 47, Borås",26232,Postnord_SE,45096318446,2022/09/07 07:46,3,4572
"Hultagatan 47, Borås",26232,Postnord_SE,45097080326,2022/09/07 07:46,9,33444
"Hultagatan 47, Borås",26232,Postnord_SE,45106422796,2022/09/06 15:19,1,536
"Hultagatan 47, Borås",26232,Postnord_SE,45118767086,2022/09/07 10:28,2,1046
"Hultagatan 47, Borås",26232,Postnord_SE,45118767086,2022/09/11 14:03,1,1863
"Hultagatan 47, Borås",26232,Postnord_SE,45137984976,2022/09/07 14:20,37,440713
"Hultagatan 47, Borås",26232,Postnord_SE,45141551786,2022/09/07 15:14,1,450
"Hultagatan 47, Borås",26232,Postnord_SE,45171084926,2022/09/08 18:10,14,66150
"Hultagatan 47, Borås",26232,Postnord_SE,45176086426,2022/09/08 15:09,1,218
"Hultagatan 47, Borås",26232,Postnord_SE,45176086426,2022/09/08 20:34,1,2720
"Hultagatan 47, Borås",26232,Postnord_SE,45179614836,2022/09/09 15:07,1,188
"Hultagatan 47, Borås",26232,Postnord_SE,45192777986,2022/09/08 18:10,1,1389
"Hultagatan 47, Borås",26232,Postnord_SE,45205183986,2022/09/09 07:58,2,1678
"Hultagatan 47, Borås",26232,Postnord_SE,45216095286,2022/09/09 18:17,2,1662
"Hultagatan 47, Borås",26232,Postnord_SE,45264878476,2022/09/09 18:17,2,1780
"Hultagatan 47, Borås",26232,Postnord_SE,45272939506,2022/09/10 12:12,1,2300
"Hultagatan 47, Borås",26232,SE Instabox,45031451716,2022/09/05 13:58,1,129
"Hultagatan 47, Borås",26232,SE Instabox,45031621756,2022/09/05 13:58,2,1822
"Hultagatan 47, Borås",26232,SE Instabox,45035926576,2022/09/05 13:58,2,1850
"Hultagatan 47, Borås",26232,SE Instabox,45039903446,2022/09/05 13:58,2,2420
"Hultagatan 47, Borås",26232,SE Instabox,45043781416,2022/09/06 20:27,5,12650
"Hultagatan 47, Borås",26232,SE Instabox,45044193716,2022/09/06 20:27,4,4232
"Hultagatan 47, Borås",26232,SE Instabox,45045612686,2022/09/06 20:27,4,2648
"Hultagatan 47, Borås",26232,SE Instabox,45049432386,2022/09/06 20:27,3,3765
"Hultagatan 47, Borås",26232,SE Instabox,45053383606,2022/09/05 13:58,3,3021
"Hultagatan 47, Borås",26232,SE Instabox,45056924026,2022/09/06 20:27,5,9745
"Hultagatan 47, Borås",26232,SE Instabox,45057636906,2022/09/07 08:12,5,11810
"Hultagatan 47, Borås",26232,SE Instabox,45062366406,2022/09/07 08:12,1,308
"Hultagatan 47, Borås",26232,SE Instabox,45105174196,2022/09/08 00:59,2,3032
"Hultagatan 47, Borås",26232,SE Instabox,45119455346,2022/09/08 00:59,7,11040
"Hultagatan 47, Borås",26232,SE Instabox,45131151506,2022/09/08 00:59,1,238
"Hultagatan 47, Borås",26232,SE Instabox,45137230446,2022/09/08 00:59,2,804
"Hultagatan 47, Borås",26232,SE Instabox,45137984976,2022/09/08 00:59,2,4776
"Hultagatan 47, Borås",26232,SE Instabox,45143953776,2022/09/08 00:59,1,403
"Hultagatan 47, Borås",26232,SE Instabox,45165092956,2022/09/08 00:59,3,645
"Hultagatan 47, Borås",26232,SE Instabox,45167904246,2022/09/08 00:59,5,2010
"Hultagatan 47, Borås",26232,SE Instabox,45180289166,2022/09/08 22:28,3,3804
"Hultagatan 47, Borås",26232,SE Instabox,45193131266,2022/09/08 22:28,1,248
"Hultagatan 47, Borås",26232,SE Instabox,45196863306,2022/09/08 22:28,7,12831
"Hultagatan 47, Borås",26232,SE Instabox,45206997156,2022/09/08 22:28,8,22232
"Hultagatan 47, Borås",26232,SE Instabox,45212342846,2022/09/09 20:17,1,258
"Hultagatan 47, Borås",26232,SE Instabox,45214120496,2022/09/10 14:10,2,1744
"Hultagatan 47, Borås",26232,SE Instabox,45215199356,2022/09/09 20:17,4,10708
"Hultagatan 47, Borås",26232,SE Instabox,45230787976,2022/09/11 12:42,2,456
"Hultagatan 47, Borås",26232,SE Instabox,45235811136,2022/09/11 12:42,7,14350
"Hultagatan 47, Borås",26232,SE Instabox,45236213476,2022/09/11 12:42,5,2170
"Hultagatan 47, Borås",26232,SE Instabox,45242590676,2022/09/11 12:42,1,104
"Hultagatan 47, Borås",26232,SE Instabox,45252824866,2022/09/09 20:17,5,9160
"Hultagatan 47, Borås",26232,SE Instabox,45260873866,2022/09/10 14:10,7,13706
"Hultagatan 47, Borås",26232,SE Instabox,45276891126,2022/09/11 12:42,3,4356
"Hultagatan 47, Borås",26232,SE Instabox,45307499736,2022/09/11 12:42,1,371
"Hultagatan 47, Borås",26253,Postnord_SE,45037578586,2022/09/05 15:17,2,858
"Hultagatan 47, Borås",26253,Postnord_SE,45037578586,2022/09/05 19:10,2,1056
"Hultagatan 47, Borås",26253,Postnord_SE,45051612166,2022/09/06 10:36,5,8660
"Hultagatan 47, Borås",26253,Postnord_SE,45055454026,2022/09/05 15:44,6,12246
"Hultagatan 47, Borås",26253,Postnord_SE,45057824176,2022/09/06 15:19,2,842
"Hultagatan 47, Borås",26253,Postnord_SE,45075913626,2022/09/06 18:19,2,2184
"Hultagatan 47, Borås",26253,Postnord_SE,45086440776,2022/09/06 13:20,12,18420
"Hultagatan 47, Borås",26253,Postnord_SE,45086448336,2022/09/06 18:19,2,496
"Hultagatan 47, Borås",26253,Postnord_SE,45095641256,2022/09/06 15:19,2,524
"Hultagatan 47, Borås",26253,Postnord_SE,45112996126,2022/09/06 14:22,21,153180
"Hultagatan 47, Borås",26253,Postnord_SE,45112996126,2022/09/08 10:11,1,485
"Hultagatan 47, Borås",26253,Postnord_SE,45122557706,2022/09/07 10:28,2,2324
"Hultagatan 47, Borås",26253,Postnord_SE,45126216906,2022/09/07 15:14,1,237
"Hultagatan 47, Borås",26253,Postnord_SE,45148742006,2022/09/07 14:20,3,5121
"Hultagatan 47, Borås",26253,Postnord_SE,45148742726,2022/09/07 15:14,1,606
"Hultagatan 47, Borås",26253,Postnord_SE,45163886436,2022/09/07 19:17,6,6972
"Hultagatan 47, Borås",26253,Postnord_SE,45177403886,2022/09/08 07:44,5,10710
"Hultagatan 47, Borås",26253,Postnord_SE,45177476826,2022/09/08 15:09,1,133
"Hultagatan 47, Borås",26253,Postnord_SE,45183343766,2022/09/08 15:09,1,408
"Hultagatan 47, Borås",26253,Postnord_SE,45183875946,2022/09/09 15:07,2,772
"Hultagatan 47, Borås",26253,Postnord_SE,45201998106,2022/09/09 14:10,4,3252
"Hultagatan 47, Borås",26253,Postnord_SE,45202328966,2022/09/09 11:25,2,1760
"Hultagatan 47, Borås",26253,Postnord_SE,45206484136,2022/09/09 11:25,3,2241
"Hultagatan 47, Borås",26253,Postnord_SE,45219714896,2022/09/10 12:12,5,11855
"Hultagatan 47, Borås",26253,Postnord_SE,45220416126,2022/09/09 15:07,1,418
"Hultagatan 47, Borås",26253,Postnord_SE,45243562186,2022/09/08 20:34,1,351
"Hultagatan 47, Borås",26253,Postnord_SE,45261043986,2022/09/10 16:15,1,2606
"Hultagatan 47, Borås",26253,Postnord_SE,45271131716,2022/09/09 18:04,1,185
"Hultagatan 47, Borås",26253,Postnord_SE,45273211016,2022/09/10 12:12,3,2871
"Hultagatan 47, Borås",26253,Postnord_SE,45275019816,2022/09/10 16:15,4,1904
"Hultagatan 47, Borås",26257,Postnord_SE,45022549716,2022/09/06 21:40,9,24246
"Hultagatan 47, Borås",26257,Postnord_SE,45026046616,2022/09/05 15:17,2,548
"Hultagatan 47, Borås",26257,Postnord_SE,45026136156,2022/09/05 07:07,6,5940
"Hultagatan 47, Borås",26257,Postnord_SE,45029654976,2022/09/05 18:15,8,33624
"Hultagatan 47, Borås",26257,Postnord_SE,45030158766,2022/09/05 18:15,5,8045
"Hultagatan 47, Borås",26257,Postnord_SE,45030833676,2022/09/05 15:44,49,158297
"Hultagatan 47, Borås",26257,Postnord_SE,45042536006,2022/09/05 11:40,13,45331
"Hultagatan 47, Borås",26257,Postnord_SE,45045727816,2022/09/05 11:40,5,9495
"Hultagatan 47, Borås",26257,Postnord_SE,45050355686,2022/09/05 15:17,2,1280
"Hultagatan 47, Borås",26257,Postnord_SE,45053693476,2022/09/05 15:44,4,25284
"Hultagatan 47, Borås",26257,Postnord_SE,45053693476,2022/09/06 07:14,1,1592
"Hultagatan 47, Borås",26257,Postnord_SE,45055033746,2022/09/05 15:44,6,4450
"Hultagatan 47, Borås",26257,Postnord_SE,45055345126,2022/09/05 15:44,5,11870
"Hultagatan 47, Borås",26257,Postnord_SE,45056921416,2022/09/05 07:07,4,2800
"Hultagatan 47, Borås",26257,Postnord_SE,45057497546,2022/09/05 07:07,1,2440
"Hultagatan 47, Borås",26257,Postnord_SE,45097561916,2022/09/07 19:17,2,7884
"Hultagatan 47, Borås",26257,Postnord_SE,45107565396,2022/09/07 10:28,2,1732
"Hultagatan 47, Borås",26257,Postnord_SE,45109711636,2022/09/07 07:46,6,10962
"Hultagatan 47, Borås",26257,Postnord_SE,45141072666,2022/09/07 15:14,1,108
"Hultagatan 47, Borås",26257,Postnord_SE,45144031566,2022/09/07 10:28,2,1814
